16.275,f_strategy_slowD
16.279,f_strategy_slowD
16.285,f_strategy_slowD
16.340,f_strategy_slowD
16.343,f_strategy_slowD
16.347,f_strategy_slowD
16.406,f_strategy_slowD
16.409,f_strategy_slowD
16.412,f_strategy_slowD
16.474,f_strategy_slowD
16.477,f_strategy_slowD
16.481,f_strategy_slowD
16.540,f_strategy_slowD
16.544,f_strategy_slowD
16.548,f_strategy_slowD
16.606,f_strategy_slowD
16.609,f_strategy_slowD
16.612,f_strategy_slowD
16.674,f_strategy_slowD
16.678,f_strategy_slowD
16.682,f_strategy_slowD
16.740,f_strategy_slowD
16.743,f_strategy_slowD
16.747,f_strategy_slowD
16.807,f_strategy_slowD
16.809,f_strategy_slowD
16.813,f_strategy_slowD
16.874,f_strategy_slowD
16.876,f_strategy_slowD
16.880,f_strategy_slowD
16.947,f_strategy_slowD
16.953,f_strategy_slowD
16.957,f_strategy_slowD
17.007,f_strategy_slowD
17.011,f_strategy_slowD
17.014,f_strategy_slowD
17.073,f_strategy_slowD
17.078,f_strategy_slowD
17.082,f_strategy_slowD
17.140,f_strategy_slowD
17.144,f_strategy_slowD
17.162,f_strategy_slowD
17.206,f_strategy_slowD
17.211,f_strategy_slowD
17.215,f_strategy_slowD
17.274,f_strategy_slowD
17.277,f_strategy_slowD
17.281,f_strategy_slowD
17.340,f_strategy_slowD
17.344,f_strategy_slowD
17.348,f_strategy_slowD
17.406,f_strategy_slowD
17.411,f_strategy_slowD
17.415,f_strategy_slowD
17.474,f_strategy_slowD
17.477,f_strategy_slowD
17.481,f_strategy_slowD
17.540,f_strategy_slowD
17.544,f_strategy_slowD
17.549,f_strategy_slowD
17.606,f_strategy_slowD
17.611,f_strategy_slowD
17.615,f_strategy_slowD
17.674,f_strategy_slowD
17.677,f_strategy_slowD
17.681,f_strategy_slowD
17.740,f_strategy_slowD
17.745,f_strategy_slowD
17.750,f_strategy_slowD
17.806,f_strategy_slowD
17.811,f_strategy_slowD
17.816,f_strategy_slowD
17.873,f_strategy_slowD
17.876,f_strategy_slowD
17.879,f_strategy_slowD
17.940,f_strategy_slowD
17.943,f_strategy_slowD
17.946,f_strategy_slowD
18.006,f_strategy_slowD
18.010,f_strategy_slowD
18.014,f_strategy_slowD
18.075,f_strategy_slowD
18.079,f_strategy_slowD
18.085,f_strategy_slowD
18.140,f_strategy_slowD
18.143,f_strategy_slowD
18.146,f_strategy_slowD
18.206,f_strategy_slowD
18.210,f_strategy_slowD
18.214,f_strategy_slowD
18.273,f_strategy_slowD
18.283,f_strategy_slowD
18.291,f_strategy_slowD
18.339,f_strategy_slowD
18.343,f_strategy_slowD
18.347,f_strategy_slowD
18.406,f_strategy_slowD
18.410,f_strategy_slowD
18.414,f_strategy_slowD
18.473,f_strategy_slowD
18.476,f_strategy_slowD
18.479,f_strategy_slowD
18.540,f_strategy_slowD
18.543,f_strategy_slowD
18.546,f_strategy_slowD
18.607,f_strategy_slowD
18.610,f_strategy_slowD
18.614,f_strategy_slowD
18.673,f_strategy_slowD
18.677,f_strategy_slowD
18.680,f_strategy_slowD
18.741,f_strategy_slowD
18.743,f_strategy_slowD
18.747,f_strategy_slowD
18.807,f_strategy_slowD
18.811,f_strategy_slowD
18.815,f_strategy_slowD
18.874,f_strategy_slowD
18.876,f_strategy_slowD
18.879,f_strategy_slowD
18.941,f_strategy_slowD
18.942,f_strategy_slowD
18.945,f_strategy_slowD
19.006,f_strategy_slowD
19.010,f_strategy_slowD
19.014,f_strategy_slowD
19.073,f_strategy_slowD
19.077,f_strategy_slowD
19.080,f_strategy_slowD
19.146,f_strategy_slowD
19.157,f_strategy_slowD
19.171,f_strategy_slowD
19.221,f_strategy_slowD
19.229,f_strategy_slowD
19.240,f_strategy_slowD
19.278,f_strategy_slowD
19.289,f_strategy_slowD
19.300,f_strategy_slowD
19.345,f_strategy_slowD
19.355,f_strategy_slowD
19.366,f_strategy_slowD
19.412,f_strategy_slowD
19.427,f_strategy_slowD
19.438,f_strategy_slowD
19.480,f_strategy_slowD
19.492,f_strategy_slowD
19.502,f_strategy_slowD
19.545,f_strategy_slowD
19.554,f_strategy_slowD
19.564,f_strategy_slowD
19.615,f_strategy_slowD
19.628,f_strategy_slowD
19.639,f_strategy_slowD
19.679,f_strategy_slowD
19.686,f_strategy_slowD
19.693,f_strategy_slowD
19.745,f_strategy_slowD
19.757,f_strategy_slowD
19.766,f_strategy_slowD
19.818,f_strategy_slowD
19.819,f_strategy_slowD
19.826,f_strategy_slowD
19.877,f_strategy_slowD
19.886,f_strategy_slowD
19.894,f_strategy_slowD
19.946,f_strategy_slowD
